evidence_ID,neurite_ID,type_ID,original_id,fragment_id,Article_id,priority,conflict_note,unvetted,linking_quote,interpretation_notes,property_type_explanation,pc_flag,soma_pcl_flag,ax_de_pcl_flag,perisomatic_targeting_flag,supplemental_pmids
133,0,4069,0,133,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
134,0,4069,0,134,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
135,0,4069,0,135,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
136,0,4069,0,136,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
137,0,4069,0,137,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
138,0,4076,0,138,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
139,0,4076,0,139,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
140,0,4078,0,140,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
141,0,4078,0,141,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
142,0,4078,0,142,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
143,0,4078,0,143,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
144,0,4079,0,144,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
145,0,4079,0,145,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
146,0,4080,0,146,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
147,0,4080,0,147,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
148,0,4080,0,148,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
149,0,4081,0,149,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
150,0,4081,0,150,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
151,0,4083,0,151,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
152,0,4083,0,152,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
153,0,4084,0,153,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
154,0,4087,0,154,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
155,0,4087,0,155,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
156,0,4089,0,156,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
157,0,4089,0,157,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
158,0,4091,0,158,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
159,0,4091,0,159,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
160,0,4093,0,160,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
161,0,4093,0,161,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
162,0,4094,0,162,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
163,0,4094,0,163,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
164,0,5001,0,164,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
165,0,5001,0,165,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
166,0,5002,0,166,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
167,0,5002,0,167,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
168,0,5002,0,168,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
169,0,5005,0,169,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
170,0,6002,0,170,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
171,0,6002,0,171,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
172,0,6003,0,172,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
173,0,6003,0,173,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
174,0,6003,0,174,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
175,0,6005,0,175,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
176,0,6005,0,176,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
177,0,6005,0,177,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
178,0,6006,0,178,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
179,0,6007,0,179,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
180,0,6008,0,180,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
181,0,6008,0,181,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
182,0,6017,0,182,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
183,0,6017,0,183,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
184,0,6017,0,184,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
185,0,6018,0,185,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
186,0,6019,0,186,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
187,0,6021,0,187,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
188,0,6021,0,188,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
189,0,6021,0,189,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
190,0,6021,0,190,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
191,0,6021,0,191,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
192,0,6023,0,192,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
193,0,6024,0,193,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
194,0,6025,0,194,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
195,0,6025,0,195,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
196,0,6033,0,196,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
197,0,6033,0,197,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
198,0,6033,0,198,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
199,0,6038,0,199,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
200,0,6040,0,200,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
201,0,6040,0,201,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
202,0,6040,0,202,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
203,0,6048,0,203,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
204,0,6052,0,204,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
205,0,6052,0,205,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
206,0,6053,0,206,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
207,0,6053,0,207,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
208,0,6078,0,208,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
209,0,6082,0,209,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
210,0,6082,0,210,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
211,0,6082,0,211,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
212,0,6085,0,212,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
213,0,6086,0,213,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
214,0,6086,0,214,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
215,0,6086,0,215,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
216,0,6086,0,216,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
217,0,6086,0,217,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
218,0,6092,0,218,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
219,0,6094,0,219,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
220,0,6094,0,220,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
221,0,6094,0,221,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
222,0,6095,0,222,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
223,0,6095,0,223,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
224,0,6095,0,224,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
225,0,6096,0,225,0,0,NULL,1,NULL,NULL,NULL,1,1,0,0,NULL
